4/2/2019,65.05,65.5,65.05,65.45,29102.893,1898647874
4/3/2019,66.15,66.6,66,66.4,43821.179,2908362625
4/4/2019,66.7,66.95,66.2,66.5,28689.527,1907962115
4/8/2019,66.55,67,66.45,66.7,17767.223,1185161803
4/9/2019,67,67,66.6,67,19765.001,1321314206
4/10/2019,66.8,66.95,66.5,66.95,13952.939,931542016
4/11/2019,66.9,66.95,66.3,66.6,15217.993,1012727196
4/12/2019,66.6,66.9,66.5,66.9,11869.128,791821762
04/15/2019,67.5,67.8,67.1,67.1,20520.188,1384203367
04/16/2019,66.8,67.7,66.8,67.6,14092.313,948698060
04/17/2019,67.7,67.95,67.45,67.85,17999.581,1218201430
04/18/2019,67.95,68,67.55,67.6,14176.761,960356320
04/23/2019,67.25,67.9,67.25,67.7,10364.545,700993097
04/24/2019,67.6,67.75,66.95,67.2,11744.766,790125644
04/25/2019,67,67.2,66.7,66.9,9377.939,628207838
04/26/2019,66.7,67.1,66.7,67,8458.146,566188318
04/29/2019,67.5,67.6,67.25,67.45,12173.434,820973477
04/30/2019,67.55,67.75,67.4,67.7,12370.354,836018296
5/2/2019,67.85,68.4,67.8,68.25,25286.724,1721956043
5/3/2019,67.9,70.5,67.55,69.7,55674.806,3870027075
5/6/2019,68.5,68.85,67.6,68.1,37862.198,2577066867
5/7/2019,68.25,68.8,68.1,68.7,19457.936,1332263672
5/8/2019,67.6,67.9,67.35,67.45,21418.045,1448774564
5/9/2019,67.2,67.45,66.4,66.45,21447.182,1429970325
5/10/2019,67.05,67.45,66.1,66.9,20761.009,1390392346
05/14/2019,66,66.65,65.9,66.3,21149.015,1402910224
05/15/2019,66.3,66.85,66.3,66.7,16609.386,1106987178
05/16/2019,65.9,66.25,65.75,66.1,12366.045,816996817
05/17/2019,66,66.45,65.4,65.55,18126.891,1190463964
05/20/2019,65.5,65.65,65,65.2,15197.013,990588778
05/21/2019,65.1,65.55,65,65.1,13357.735,871548139
05/22/2019,65.5,65.5,65.15,65.3,6450.895,421373556
05/23/2019,65.15,65.35,64.9,65.25,16422.925,1068500678
05/24/2019,65.5,65.65,65.3,65.4,11096.896,726078091
05/27/2019,65.5,65.65,65.35,65.45,8537.156,559255520
05/28/2019,65.15,65.5,65.15,65.45,7627.167,498832622
05/29/2019,65,65.4,64.85,64.85,12597.856,819135831
05/30/2019,64.8,65,64.45,64.5,17349.231,1120818566
05/31/2019,64.5,64.65,64,64.05,16537.962,1060976815
6/3/2019,64,64.1,63.15,63.3,26324.622,1669488318
6/4/2019,63.8,63.95,63.5,63.7,15274.817,972445156
6/5/2019,64.5,64.55,64.05,64.25,14372.043,923394516
6/6/2019,64,64.3,63.85,64.3,8995.785,576332704
6/10/2019,64.5,65.25,64.5,65.25,11741.882,763258371
6/11/2019,65.2,65.55,65,65.45,10031.271,654980464
6/12/2019,65.2,65.2,64.5,64.7,11702.927,757062172
06/13/2019,64.4,64.5,63.7,64.3,21905.44,1401480578
06/14/2019,64.05,64.3,63.65,63.8,25046.301,1599170717
06/17/2019,64.3,64.65,63.85,64.2,18567.908,1189410924
06/18/2019,64,64.4,63.9,64.05,12044.612,772339683
06/19/2019,64.95,65.2,64.75,65.15,16606.39,1079531459
06/20/2019,65,65.4,65,65.2,11913.135,776474118
06/21/2019,64.95,64.95,64.35,64.65,17137.08,1107506848
06/24/2019,64.3,64.75,64.2,64.35,11437.437,737110614
06/25/2019,64.35,64.55,64,64.1,11193.149,718446738
06/26/2019,64.5,64.5,64,64.15,7975.283,512149582
06/27/2019,64.6,65.05,64.2,65.05,11936.527,774227790
06/28/2019,65.05,65.05,64.6,64.8,8752.871,566861307
7/2/2019,65.35,65.8,65.25,65.35,17757.714,1163709126
7/3/2019,65.5,65.55,65.25,65.5,9840.078,643678888
7/4/2019,65.7,65.7,65.15,65.6,10982.425,718307346
7/5/2019,65.4,65.7,65.4,65.45,7539.388,494069786
7/8/2019,65.2,65.4,64.7,65,15968.478,1036541776
7/9/2019,65.3,65.3,64.85,64.9,9333.008,606487191
7/10/2019,65.05,65.4,64.75,64.9,9750.805,633164855
7/11/2019,65,65.5,65,65.2,7178.97,468487882
7/12/2019,65.2,65.35,65.1,65.2,5833.437,380583442
07/15/2019,65,65.15,64.65,65,10767.909,699536576
07/16/2019,65.1,65.3,65,65.1,7113.401,462979466
07/17/2019,65,65,64.8,65,6980.029,453203690
07/18/2019,64.75,64.9,64.6,64.75,9325.515,603829078
07/19/2019,64.95,65.2,64.8,65.05,8481.864,551767880
07/22/2019,64.85,64.85,64.45,64.45,11874.724,766998932
07/23/2019,64.55,64.9,64.5,64.75,7835.69,506948258
07/24/2019,65.1,65.4,64.45,64.7,11167.792,726211607
07/25/2019,64.45,64.7,64.4,64.65,12770.248,824484870
07/26/2019,64.2,64.3,63.9,64.25,17063.658,1095427507
07/29/2019,64.05,64.25,63.8,63.9,19884.602,1270559930
07/30/2019,63.9,64,63.75,63.8,15034.042,960129256
07/31/2019,63.6,63.6,63.3,63.35,11880.623,753666051
8/1/2019,62.95,63.25,62.95,63.05,21704.35,1369366549
8/2/2019,62.5,62.7,62.15,62.15,37180.216,2320525880
8/5/2019,61.5,61.6,61,61,50137.598,3067612595
8/6/2019,59.8,60.5,59.05,60.3,57576.664,3440156993
8/7/2019,60,60.35,59.85,60.2,28095.015,1686228512
8/8/2019,60.1,60.65,60.05,60.2,21726.063,1311366687
8/9/2019,60.2,60.4,60,60,24048.992,1446559150
8/12/2019,59.4,59.5,59,59.05,41863.436,2477313748
08/13/2019,58.1,58.2,57.6,57.7,49316.383,2853464600
08/14/2019,58.5,58.55,58,58,35567.046,2069281912
08/15/2019,56.2,56.85,55.8,56.8,49571.041,2798160076
08/16/2019,56.35,56.55,56.05,56.5,47862.28,2695852726
08/19/2019,56.95,58.1,56.95,57.95,36632.571,2118240342
08/20/2019,57.3,57.5,57,57.4,27527.462,1577632014
08/21/2019,57.1,57.3,57,57.2,22636.964,1293220442
08/22/2019,57,57.1,56.8,56.85,15989.364,909648457
08/23/2019,57,57.35,56.85,57.1,11618.984,663834500
08/26/2019,55.8,56.2,55.3,56.2,38545.207,2147877534
08/27/2019,56.2,56.35,55.8,56.05,20967.181,1173812153
08/28/2019,56,56.2,55.8,56.05,15584.955,872593234
08/29/2019,55.95,56.15,55.65,56.15,20362.955,1140132336
08/30/2019,56.45,56.6,55.95,56.3,20440.035,1151027550
9/2/2019,56.15,56.2,55.7,56.05,18184.381,1016483491
9/3/2019,55.95,56.35,55.9,55.95,12569.096,704604225
9/4/2019,56,58.4,56,57.9,47683.204,2742311214
9/5/2019,57.7,58.1,57,57.5,29114.189,1678482866
9/6/2019,58.05,58.4,57.75,57.9,33965.313,1968682582
9/9/2019,58,58.45,58,58.2,22692.462,1318119085
9/10/2019,58.9,59.3,58.7,58.9,28111.243,1655384445
9/11/2019,59.6,60.75,59.55,60.75,49652.434,2994639309
9/12/2019,60.95,60.95,59.85,60.25,16448.642,991085721
09/13/2019,60.5,60.75,60.2,60.7,11716.206,708229506
09/16/2019,61,61,60.5,60.6,20357.733,1235954336
09/17/2019,60.15,60.2,59.4,59.75,15169.317,907395114
09/18/2019,59.75,60.05,59.7,59.85,7295.51,436769725
09/19/2019,59.7,60,59.1,59.7,15575.777,927766265
09/20/2019,60,60.4,59.9,60,13068.832,786078618
09/23/2019,59.8,60.5,59.45,59.5,14643.542,876743460
09/24/2019,59.75,60.3,59.75,59.95,12563.525,754958521
09/25/2019,59.75,60,59.3,59.4,11934.915,711417155
09/26/2019,59.3,59.9,59.3,59.75,10879.188,648452315
09/27/2019,59.85,60,59.7,59.9,12205.967,730976816
09/30/2019,59.8,60.5,59.75,60.4,16966.501,1021289593
10/2/2019,59.55,59.95,59.45,59.65,20900.044,1246751731
10/3/2019,58.45,59.15,58.4,58.85,38437.224,2257426679
10/4/2019,58.85,59,58,58.25,26439.403,1545944452
10/8/2019,58.05,59.15,58,58.45,19452.356,1141393060
10/9/2019,57.7,58.3,57.6,58.1,37955.195,2203547885
10/10/2019,57.1,57.9,56.8,57.45,25985.179,1495573211
10/11/2019,58,59.15,57.8,58.95,31732.093,1864439350
10/14/2019,59.85,60.35,59.75,59.95,37686.67,2262518736
10/15/2019,60,60.15,59.55,59.95,17282.269,1034753224
10/16/2019,60.15,60.25,59.85,60.1,16761.532,1006944960
10/17/2019,60.65,61.2,60.6,60.9,22561.675,1373231527
10/18/2019,61,61.2,60.6,60.9,15942.797,969821944
10/21/2019,60.65,61.3,60.65,61.15,15089.025,921310894
10/22/2019,61.4,61.6,61.15,61.4,14219.411,872970291
10/23/2019,61.5,61.6,60.9,61.2,13635.562,834628822
10/24/2019,61.55,61.95,61.4,61.85,15903.442,981350215
10/25/2019,61.8,61.95,61.55,61.65,10421.912,643198883
10/28/2019,61.7,62.3,59.8,60.25,52413.557,3171227692
10/29/2019,59.4,59.6,59.15,59.45,32531.54,1931158034
10/30/2019,59.3,59.5,59.2,59.2,10656.725,631700968
10/31/2019,59.3,60,59.25,59.5,13088.013,780081409
11/1/2019,58.9,59.75,58.9,59.6,10663.691,634874453
11/4/2019,59.65,60.15,59.65,60.1,21465.219,1287428213
11/5/2019,60.3,60.4,59.95,60.1,14843.111,892527932
11/6/2019,60.1,60.5,60,60.35,10842.803,653755947
11/7/2019,60.1,60.45,60,60.2,14258.012,857844559
11/8/2019,60.05,60.2,59.9,60.05,11412.179,685237103
11/11/2019,59.5,59.7,58.85,59,20588.653,1217773525
11/12/2019,59.25,59.35,58.85,59.05,9967.719,588633008
11/13/2019,58.9,58.95,58.05,58.25,26033.083,1516598492
11/14/2019,57.9,58.15,57.6,57.9,21907.833,1267777968
11/15/2019,57.9,58.05,57.7,57.7,15597.47,901826467
11/18/2019,57.8,58.55,57.5,58.2,16292.63,947710003
11/19/2019,58,59,58,58.85,12713.228,747805370
11/20/2019,58.8,59,58.5,58.5,9331.961,547917168
11/21/2019,58,58.1,57.7,57.9,16487.579,955090279
11/22/2019,57.9,58.25,57.9,58.15,9236.235,536520813
11/25/2019,58.8,59.4,58.5,59,15809.202,933371366
11/26/2019,59.2,59.35,58.8,58.8,9230.822,544598788
11/27/2019,59,59.1,58.7,58.95,6860.77,404295082
11/28/2019,58.75,59.1,58.65,58.8,8285.918,487840737
11/29/2019,58.5,58.5,58.1,58.1,15146.671,881982764
12/2/2019,58.25,58.55,58.2,58.4,7434.573,433720436
12/3/2019,57.85,58.05,57.5,57.95,18076.747,1045414064
